timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T21:56:02.375,pod-86,,Pending,update,1242m,822Mi
2025-04-18T21:56:02.385,pod-86,,Pending,update,1242m,822Mi
2025-04-18T21:56:03.239,pod-55,node-tg96x,Running,update,935m,468Mi
2025-04-18T21:56:03.246,pod-55,node-tg96x,Running,update,935m,468Mi
2025-04-18T21:56:03.253,pod-55,node-tg96x,Running,delete,935m,468Mi
2025-04-18T21:56:04.209,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-18T21:56:04.215,pod-75,node-tg96x,Running,update,630m,444Mi
2025-04-18T21:56:04.218,pod-75,node-tg96x,Running,delete,630m,444Mi
2025-04-18T21:56:04.345,pod-87,,Pending,add,1012m,805Mi
2025-04-18T21:56:04.359,pod-87,node-tg96x,Pending,update,1012m,805Mi
2025-04-18T21:56:04.366,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-18T21:56:04.373,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-18T21:56:04.381,pod-73,node-vkqxp,Running,update,1354m,951Mi
2025-04-18T21:56:04.381,pod-73,node-vkqxp,Running,delete,1354m,951Mi
2025-04-18T21:56:04.381,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-18T21:56:04.389,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-18T21:56:04.394,pod-80,node-tg96x,Running,delete,793m,551Mi
2025-04-18T21:56:04.479,pod-87,node-tg96x,Running,update,1012m,805Mi
2025-04-18T21:56:05.251,pod-83,node-tg96x,Pending,update,1034m,195Mi
2025-04-18T21:56:05.252,pod-84,node-vkqxp,Pending,update,639m,439Mi
2025-04-18T21:56:05.265,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-18T21:56:05.265,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-18T21:56:05.287,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-18T21:56:05.438,pod-84,node-vkqxp,Running,update,639m,439Mi
2025-04-18T21:56:09.320,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-18T21:56:09.335,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-18T21:56:09.338,pod-82,node-tg96x,Running,delete,1585m,675Mi
2025-04-18T21:56:09.342,pod-88,,Pending,add,880m,780Mi
2025-04-18T21:56:09.349,pod-89,,Pending,add,821m,282Mi
2025-04-18T21:56:09.358,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-18T21:56:09.360,pod-85,node-tg96x,Pending,update,1159m,454Mi
2025-04-18T21:56:09.360,pod-88,,Pending,update,880m,780Mi
2025-04-18T21:56:09.367,pod-83,node-tg96x,Running,update,1034m,195Mi
2025-04-18T21:56:09.373,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-18T21:56:09.377,pod-83,node-tg96x,Running,delete,1034m,195Mi
2025-04-18T21:56:09.379,pod-89,,Pending,update,821m,282Mi
2025-04-18T21:56:09.394,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-18T21:56:09.407,pod-88,,Pending,update,880m,780Mi
2025-04-18T21:56:09.535,pod-89,,Pending,update,821m,282Mi
2025-04-18T21:56:10.242,pod-86,node-tg96x,Pending,update,1242m,822Mi
2025-04-18T21:56:10.257,pod-86,node-tg96x,Running,update,1242m,822Mi
2025-04-18T21:56:10.348,pod-90,,Pending,add,992m,238Mi
2025-04-18T21:56:10.358,pod-90,,Pending,update,992m,238Mi
2025-04-18T21:56:10.556,pod-86,node-tg96x,Running,update,1242m,822Mi
2025-04-18T21:56:11.142,pod-90,,Pending,update,992m,238Mi
2025-04-18T21:56:12.349,pod-91,,Pending,add,920m,509Mi
2025-04-18T21:56:12.366,pod-91,,Pending,update,920m,509Mi
2025-04-18T21:56:12.375,pod-91,,Pending,update,920m,509Mi
2025-04-18T21:56:13.300,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T21:56:13.308,pod-69,node-vkqxp,Running,update,1886m,360Mi
