timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T22:05:48.518,pod-0,,Pending,add,1321m,824Mi
2025-04-18T22:05:48.548,pod-0,node-tg96x,Pending,update,1321m,824Mi
2025-04-18T22:05:48.573,pod-0,node-tg96x,Running,update,1321m,824Mi
2025-04-18T22:05:49.487,pod-1,,Pending,add,1006m,512Mi
2025-04-18T22:05:52.597,pod-1,node-vkqxp,Pending,update,1006m,512Mi
2025-04-18T22:05:52.619,pod-1,node-vkqxp,Running,update,1006m,512Mi
2025-04-18T22:05:52.647,pod-1,node-vkqxp,Running,update,1006m,512Mi
2025-04-18T22:05:54.509,pod-4,,Pending,add,788m,298Mi
2025-04-18T22:05:54.513,pod-3,,Pending,add,1327m,444Mi
2025-04-18T22:05:54.513,pod-2,,Pending,add,968m,146Mi
2025-04-18T22:05:54.552,pod-3,node-tg96x,Pending,update,1327m,444Mi
2025-04-18T22:05:54.560,pod-4,node-vkqxp,Pending,update,788m,298Mi
2025-04-18T22:05:54.569,pod-2,node-vkqxp,Pending,update,968m,146Mi
2025-04-18T22:05:54.576,pod-3,node-tg96x,Running,update,1327m,444Mi
2025-04-18T22:05:54.576,pod-2,node-vkqxp,Running,update,968m,146Mi
2025-04-18T22:05:54.586,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-18T22:05:54.697,pod-3,node-tg96x,Running,update,1327m,444Mi
2025-04-18T22:05:54.709,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-18T22:05:54.722,pod-2,node-vkqxp,Running,update,968m,146Mi
2025-04-18T22:05:55.489,pod-5,,Pending,add,1124m,416Mi
2025-04-18T22:05:55.499,pod-5,node-tg96x,Pending,update,1124m,416Mi
2025-04-18T22:05:55.507,pod-5,node-tg96x,Running,update,1124m,416Mi
2025-04-18T22:05:55.799,pod-5,node-tg96x,Running,update,1124m,416Mi
2025-04-18T22:05:56.507,pod-6,,Pending,add,1163m,502Mi
2025-04-18T22:05:56.542,pod-6,node-vkqxp,Pending,update,1163m,502Mi
2025-04-18T22:05:56.565,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-18T22:05:56.582,pod-0,node-tg96x,Running,update,1321m,824Mi
2025-04-18T22:05:56.590,pod-0,node-tg96x,Running,update,1321m,824Mi
2025-04-18T22:05:56.594,pod-0,node-tg96x,Running,delete,1321m,824Mi
2025-04-18T22:05:57.015,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-18T22:06:00.486,pod-7,,Pending,add,591m,246Mi
2025-04-18T22:06:00.505,pod-7,node-tg96x,Pending,update,591m,246Mi
2025-04-18T22:06:00.541,pod-7,node-tg96x,Pending,update,591m,246Mi
2025-04-18T22:06:00.553,pod-7,node-tg96x,Running,update,591m,246Mi
2025-04-18T22:06:00.563,pod-7,node-tg96x,Running,update,591m,246Mi
2025-04-18T22:06:00.633,pod-1,node-vkqxp,Running,update,1006m,512Mi
2025-04-18T22:06:00.639,pod-1,node-vkqxp,Running,update,1006m,512Mi
2025-04-18T22:06:00.641,pod-1,node-vkqxp,Running,delete,1006m,512Mi
2025-04-18T22:06:02.478,pod-8,,Pending,add,417m,315Mi
2025-04-18T22:06:02.478,pod-9,,Pending,add,668m,323Mi
2025-04-18T22:06:02.501,pod-8,node-vkqxp,Pending,update,417m,315Mi
2025-04-18T22:06:02.511,pod-9,node-tg96x,Pending,update,668m,323Mi
2025-04-18T22:06:02.511,pod-8,node-vkqxp,Running,update,417m,315Mi
2025-04-18T22:06:02.520,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-18T22:06:02.528,pod-8,node-vkqxp,Running,update,417m,315Mi
2025-04-18T22:06:02.555,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-18T22:06:03.475,pod-11,,Pending,add,506m,381Mi
2025-04-18T22:06:03.482,pod-10,,Pending,add,1038m,256Mi
2025-04-18T22:06:03.495,pod-11,node-vkqxp,Pending,update,506m,381Mi
2025-04-18T22:06:03.501,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-18T22:06:03.523,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-18T22:06:03.526,pod-10,,Pending,update,1038m,256Mi
2025-04-18T22:06:03.556,pod-10,,Pending,update,1038m,256Mi
2025-04-18T22:06:04.475,pod-12,,Pending,add,482m,419Mi
2025-04-18T22:06:04.476,pod-13,,Pending,add,1198m,654Mi
2025-04-18T22:06:04.495,pod-12,,Pending,update,482m,419Mi
2025-04-18T22:06:04.506,pod-13,,Pending,update,1198m,654Mi
2025-04-18T22:06:04.508,pod-12,,Pending,update,482m,419Mi
2025-04-18T22:06:04.520,pod-13,,Pending,update,1198m,654Mi
2025-04-18T22:06:05.623,pod-3,node-tg96x,Running,update,1327m,444Mi
2025-04-18T22:06:05.638,pod-3,node-tg96x,Running,update,1327m,444Mi
2025-04-18T22:06:05.638,pod-3,node-tg96x,Running,delete,1327m,444Mi
2025-04-18T22:06:06.518,pod-8,node-vkqxp,Running,update,417m,315Mi
2025-04-18T22:06:06.526,pod-8,node-vkqxp,Running,update,417m,315Mi
2025-04-18T22:06:06.533,pod-8,node-vkqxp,Running,delete,417m,315Mi
2025-04-18T22:06:06.580,pod-10,node-tg96x,Pending,update,1038m,256Mi
2025-04-18T22:06:06.610,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-18T22:06:06.731,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-18T22:06:08.601,pod-12,node-vkqxp,Pending,update,482m,419Mi
2025-04-18T22:06:08.609,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-18T22:06:08.621,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-18T22:06:09.528,pod-5,node-tg96x,Running,update,1124m,416Mi
2025-04-18T22:06:09.540,pod-5,node-tg96x,Running,update,1124m,416Mi
2025-04-18T22:06:09.549,pod-5,node-tg96x,Running,delete,1124m,416Mi
2025-04-18T22:06:10.591,pod-2,node-vkqxp,Running,update,968m,146Mi
2025-04-18T22:06:10.601,pod-2,node-vkqxp,Running,update,968m,146Mi
2025-04-18T22:06:10.606,pod-2,node-vkqxp,Running,delete,968m,146Mi
2025-04-18T22:06:13.606,pod-13,node-tg96x,Pending,update,1198m,654Mi
2025-04-18T22:06:13.620,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-18T22:06:13.753,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-18T22:06:14.473,pod-14,,Pending,add,125m,204Mi
2025-04-18T22:06:14.489,pod-14,node-vkqxp,Pending,update,125m,204Mi
2025-04-18T22:06:14.494,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-18T22:06:14.504,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-18T22:06:15.477,pod-15,,Pending,add,589m,774Mi
2025-04-18T22:06:15.494,pod-15,node-vkqxp,Pending,update,589m,774Mi
2025-04-18T22:06:15.507,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-18T22:06:15.634,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-18T22:06:17.479,pod-16,,Pending,add,714m,690Mi
2025-04-18T22:06:17.494,pod-16,,Pending,update,714m,690Mi
2025-04-18T22:06:17.513,pod-16,,Pending,update,714m,690Mi
2025-04-18T22:06:19.528,pod-17,,Pending,add,393m,325Mi
2025-04-18T22:06:19.552,pod-17,node-tg96x,Pending,update,393m,325Mi
2025-04-18T22:06:19.556,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-18T22:06:19.565,pod-7,node-tg96x,Running,update,591m,246Mi
2025-04-18T22:06:19.567,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-18T22:06:19.576,pod-7,node-tg96x,Running,update,591m,246Mi
2025-04-18T22:06:19.588,pod-7,node-tg96x,Running,delete,591m,246Mi
2025-04-18T22:06:22.472,pod-18,,Pending,add,1044m,752Mi
2025-04-18T22:06:22.540,pod-18,,Pending,update,1044m,752Mi
2025-04-18T22:06:22.583,pod-18,,Pending,update,1044m,752Mi
2025-04-18T22:06:24.591,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-18T22:06:24.604,pod-6,node-vkqxp,Running,update,1163m,502Mi
2025-04-18T22:06:24.611,pod-6,node-vkqxp,Running,delete,1163m,502Mi
2025-04-18T22:06:24.619,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-18T22:06:24.638,pod-10,node-tg96x,Running,update,1038m,256Mi
2025-04-18T22:06:24.653,pod-10,node-tg96x,Running,delete,1038m,256Mi
2025-04-18T22:06:26.477,pod-20,,Pending,add,1319m,115Mi
2025-04-18T22:06:26.489,pod-19,,Pending,add,746m,130Mi
2025-04-18T22:06:26.500,pod-20,node-tg96x,Pending,update,1319m,115Mi
2025-04-18T22:06:26.500,pod-19,node-vkqxp,Pending,update,746m,130Mi
2025-04-18T22:06:26.519,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-18T22:06:26.519,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-18T22:06:26.532,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-18T22:06:26.556,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-18T22:06:26.629,pod-16,node-vkqxp,Pending,update,714m,690Mi
2025-04-18T22:06:26.642,pod-16,node-vkqxp,Running,update,714m,690Mi
2025-04-18T22:06:26.655,pod-16,node-vkqxp,Running,update,714m,690Mi
2025-04-18T22:06:27.488,pod-21,,Pending,add,374m,330Mi
2025-04-18T22:06:27.488,pod-22,,Pending,add,515m,684Mi
2025-04-18T22:06:27.495,pod-21,node-tg96x,Pending,update,374m,330Mi
2025-04-18T22:06:27.518,pod-22,,Pending,update,515m,684Mi
2025-04-18T22:06:27.523,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-18T22:06:27.531,pod-21,node-tg96x,Pending,update,374m,330Mi
2025-04-18T22:06:27.538,pod-14,node-vkqxp,Running,update,125m,204Mi
2025-04-18T22:06:27.555,pod-14,node-vkqxp,Running,delete,125m,204Mi
2025-04-18T22:06:27.555,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-18T22:06:27.579,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-18T22:06:27.711,pod-22,,Pending,update,515m,684Mi
2025-04-18T22:06:29.121,pod-22,,Pending,update,515m,684Mi
2025-04-18T22:06:30.472,pod-23,,Pending,add,1101m,462Mi
2025-04-18T22:06:30.489,pod-23,,Pending,update,1101m,462Mi
2025-04-18T22:06:30.500,pod-23,,Pending,update,1101m,462Mi
2025-04-18T22:06:34.540,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-18T22:06:34.553,pod-9,node-tg96x,Running,update,668m,323Mi
2025-04-18T22:06:34.563,pod-9,node-tg96x,Running,delete,668m,323Mi
2025-04-18T22:06:34.595,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-18T22:06:34.611,pod-4,node-vkqxp,Running,update,788m,298Mi
2025-04-18T22:06:34.619,pod-4,node-vkqxp,Running,delete,788m,298Mi
2025-04-18T22:06:36.645,pod-22,node-vkqxp,Pending,update,515m,684Mi
2025-04-18T22:06:36.654,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-18T22:06:36.671,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-18T22:06:38.472,pod-24,,Pending,add,598m,534Mi
2025-04-18T22:06:38.489,pod-24,node-tg96x,Pending,update,598m,534Mi
2025-04-18T22:06:38.500,pod-24,node-tg96x,Running,update,598m,534Mi
2025-04-18T22:06:38.507,pod-24,node-tg96x,Running,update,598m,534Mi
2025-04-18T22:06:38.621,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-18T22:06:38.629,pod-12,node-vkqxp,Running,update,482m,419Mi
2025-04-18T22:06:38.629,pod-12,node-vkqxp,Running,delete,482m,419Mi
2025-04-18T22:06:39.520,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-18T22:06:39.540,pod-15,node-vkqxp,Running,update,589m,774Mi
2025-04-18T22:06:39.540,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-18T22:06:39.542,pod-15,node-vkqxp,Running,delete,589m,774Mi
2025-04-18T22:06:39.546,pod-19,node-vkqxp,Running,update,746m,130Mi
2025-04-18T22:06:39.549,pod-19,node-vkqxp,Running,delete,746m,130Mi
2025-04-18T22:06:39.628,pod-18,node-vkqxp,Pending,update,1044m,752Mi
2025-04-18T22:06:39.637,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-18T22:06:39.653,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-18T22:06:40.472,pod-25,,Pending,add,831m,798Mi
2025-04-18T22:06:40.486,pod-25,node-vkqxp,Pending,update,831m,798Mi
2025-04-18T22:06:40.494,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-18T22:06:40.510,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-18T22:06:40.510,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-18T22:06:40.523,pod-11,node-vkqxp,Running,update,506m,381Mi
2025-04-18T22:06:40.524,pod-11,node-vkqxp,Running,delete,506m,381Mi
2025-04-18T22:06:41.479,pod-26,,Pending,add,1192m,749Mi
2025-04-18T22:06:41.487,pod-27,,Pending,add,1289m,408Mi
2025-04-18T22:06:41.493,pod-26,,Pending,update,1192m,749Mi
2025-04-18T22:06:41.505,pod-27,,Pending,update,1289m,408Mi
2025-04-18T22:06:41.510,pod-26,,Pending,update,1192m,749Mi
2025-04-18T22:06:41.523,pod-27,,Pending,update,1289m,408Mi
2025-04-18T22:06:41.567,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-18T22:06:41.570,pod-17,node-tg96x,Running,update,393m,325Mi
2025-04-18T22:06:41.573,pod-17,node-tg96x,Running,delete,393m,325Mi
2025-04-18T22:06:41.623,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-18T22:06:41.638,pod-13,node-tg96x,Running,update,1198m,654Mi
2025-04-18T22:06:41.642,pod-13,node-tg96x,Running,delete,1198m,654Mi
2025-04-18T22:06:42.647,pod-26,node-tg96x,Pending,update,1192m,749Mi
2025-04-18T22:06:42.663,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-18T22:06:42.913,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-18T22:06:43.477,pod-28,,Pending,add,1260m,549Mi
2025-04-18T22:06:43.484,pod-30,,Pending,add,470m,258Mi
2025-04-18T22:06:43.484,pod-29,,Pending,add,432m,247Mi
2025-04-18T22:06:43.494,pod-28,,Pending,update,1260m,549Mi
2025-04-18T22:06:43.515,pod-30,node-vkqxp,Pending,update,470m,258Mi
2025-04-18T22:06:43.515,pod-29,node-tg96x,Pending,update,432m,247Mi
2025-04-18T22:06:43.524,pod-29,node-tg96x,Running,update,432m,247Mi
2025-04-18T22:06:43.524,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-18T22:06:43.708,pod-28,,Pending,update,1260m,549Mi
2025-04-18T22:06:44.115,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-18T22:06:44.515,pod-29,node-tg96x,Running,update,432m,247Mi
2025-04-18T22:06:45.311,pod-28,,Pending,update,1260m,549Mi
2025-04-18T22:06:47.474,pod-31,,Pending,add,1068m,1226Mi
2025-04-18T22:06:47.500,pod-31,,Pending,update,1068m,1226Mi
2025-04-18T22:06:47.524,pod-31,,Pending,update,1068m,1226Mi
2025-04-18T22:06:47.543,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-18T22:06:47.583,pod-30,node-vkqxp,Running,update,470m,258Mi
2025-04-18T22:06:47.583,pod-30,node-vkqxp,Running,delete,470m,258Mi
2025-04-18T22:06:52.544,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-18T22:06:52.544,pod-20,node-tg96x,Running,update,1319m,115Mi
2025-04-18T22:06:52.552,pod-20,node-tg96x,Running,delete,1319m,115Mi
2025-04-18T22:06:52.564,pod-27,node-tg96x,Pending,update,1289m,408Mi
2025-04-18T22:06:52.576,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-18T22:06:52.586,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-18T22:06:53.476,pod-32,,Pending,add,811m,481Mi
2025-04-18T22:06:53.489,pod-32,node-vkqxp,Pending,update,811m,481Mi
2025-04-18T22:06:53.498,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-18T22:06:53.627,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-18T22:06:55.686,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-18T22:06:55.699,pod-26,node-tg96x,Running,update,1192m,749Mi
2025-04-18T22:06:55.712,pod-26,node-tg96x,Running,delete,1192m,749Mi
2025-04-18T22:06:56.671,pod-23,node-tg96x,Pending,update,1101m,462Mi
2025-04-18T22:06:56.712,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-18T22:06:56.838,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-18T22:06:57.512,pod-24,node-tg96x,Running,update,598m,534Mi
2025-04-18T22:06:57.527,pod-24,node-tg96x,Running,update,598m,534Mi
2025-04-18T22:06:57.535,pod-24,node-tg96x,Running,delete,598m,534Mi
2025-04-18T22:06:58.469,pod-33,,Pending,add,783m,421Mi
2025-04-18T22:06:58.489,pod-33,node-tg96x,Pending,update,783m,421Mi
2025-04-18T22:06:58.500,pod-33,node-tg96x,Running,update,783m,421Mi
2025-04-18T22:06:58.537,pod-29,node-tg96x,Running,update,432m,247Mi
2025-04-18T22:06:58.542,pod-29,node-tg96x,Running,update,432m,247Mi
2025-04-18T22:06:58.549,pod-29,node-tg96x,Running,delete,432m,247Mi
2025-04-18T22:06:58.619,pod-33,node-tg96x,Running,update,783m,421Mi
2025-04-18T22:07:01.651,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-18T22:07:01.671,pod-18,node-vkqxp,Running,update,1044m,752Mi
2025-04-18T22:07:01.676,pod-18,node-vkqxp,Running,delete,1044m,752Mi
2025-04-18T22:07:03.475,pod-34,,Pending,add,658m,312Mi
2025-04-18T22:07:03.485,pod-34,node-vkqxp,Pending,update,658m,312Mi
2025-04-18T22:07:03.492,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-18T22:07:03.517,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-18T22:07:03.657,pod-16,node-vkqxp,Running,update,714m,690Mi
2025-04-18T22:07:03.662,pod-16,node-vkqxp,Running,update,714m,690Mi
2025-04-18T22:07:03.667,pod-16,node-vkqxp,Running,delete,714m,690Mi
2025-04-18T22:07:04.469,pod-35,,Pending,add,1368m,377Mi
2025-04-18T22:07:04.488,pod-35,,Pending,update,1368m,377Mi
2025-04-18T22:07:04.498,pod-35,,Pending,update,1368m,377Mi
2025-04-18T22:07:05.680,pod-31,node-vkqxp,Pending,update,1068m,1226Mi
2025-04-18T22:07:05.688,pod-31,node-vkqxp,Running,update,1068m,1226Mi
2025-04-18T22:07:05.699,pod-31,node-vkqxp,Running,update,1068m,1226Mi
2025-04-18T22:07:07.685,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-18T22:07:07.694,pod-22,node-vkqxp,Running,update,515m,684Mi
2025-04-18T22:07:07.701,pod-22,node-vkqxp,Running,delete,515m,684Mi
2025-04-18T22:07:08.593,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-18T22:07:08.611,pod-27,node-tg96x,Running,update,1289m,408Mi
2025-04-18T22:07:08.611,pod-27,node-tg96x,Running,delete,1289m,408Mi
2025-04-18T22:07:09.569,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-18T22:07:09.583,pod-21,node-tg96x,Running,update,374m,330Mi
2025-04-18T22:07:09.587,pod-21,node-tg96x,Running,delete,374m,330Mi
2025-04-18T22:07:10.691,pod-28,node-tg96x,Pending,update,1260m,549Mi
2025-04-18T22:07:10.709,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-18T22:07:10.721,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-18T22:07:10.727,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-18T22:07:10.737,pod-23,node-tg96x,Running,update,1101m,462Mi
2025-04-18T22:07:10.744,pod-23,node-tg96x,Running,delete,1101m,462Mi
2025-04-18T22:07:11.512,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-18T22:07:11.527,pod-32,node-vkqxp,Running,update,811m,481Mi
2025-04-18T22:07:11.530,pod-32,node-vkqxp,Running,delete,811m,481Mi
2025-04-18T22:07:12.688,pod-35,node-tg96x,Pending,update,1368m,377Mi
2025-04-18T22:07:12.698,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-18T22:07:12.710,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-18T22:07:14.469,pod-36,,Pending,add,811m,497Mi
2025-04-18T22:07:14.488,pod-36,node-vkqxp,Pending,update,811m,497Mi
2025-04-18T22:07:14.501,pod-36,node-vkqxp,Running,update,811m,497Mi
2025-04-18T22:07:14.511,pod-36,node-vkqxp,Running,update,811m,497Mi
2025-04-18T22:07:16.474,pod-37,,Pending,add,807m,451Mi
2025-04-18T22:07:16.490,pod-37,,Pending,update,807m,451Mi
2025-04-18T22:07:16.502,pod-37,,Pending,update,807m,451Mi
2025-04-18T22:07:24.486,pod-38,,Pending,add,697m,218Mi
2025-04-18T22:07:24.498,pod-38,,Pending,update,697m,218Mi
2025-04-18T22:07:24.512,pod-38,,Pending,update,697m,218Mi
2025-04-18T22:07:25.471,pod-39,,Pending,add,590m,191Mi
2025-04-18T22:07:25.490,pod-39,node-vkqxp,Pending,update,590m,191Mi
2025-04-18T22:07:25.496,pod-39,node-vkqxp,Running,update,590m,191Mi
2025-04-18T22:07:25.505,pod-39,node-vkqxp,Running,update,590m,191Mi
2025-04-18T22:07:28.474,pod-40,,Pending,add,1215m,251Mi
2025-04-18T22:07:28.501,pod-40,,Pending,update,1215m,251Mi
2025-04-18T22:07:28.513,pod-33,node-tg96x,Running,update,783m,421Mi
2025-04-18T22:07:28.519,pod-40,,Pending,update,1215m,251Mi
2025-04-18T22:07:28.528,pod-33,node-tg96x,Running,update,783m,421Mi
2025-04-18T22:07:28.532,pod-33,node-tg96x,Running,delete,783m,421Mi
2025-04-18T22:07:28.547,pod-37,node-tg96x,Pending,update,807m,451Mi
2025-04-18T22:07:28.560,pod-37,node-tg96x,Running,update,807m,451Mi
2025-04-18T22:07:28.578,pod-37,node-tg96x,Running,update,807m,451Mi
2025-04-18T22:07:29.720,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-18T22:07:29.734,pod-28,node-tg96x,Running,update,1260m,549Mi
2025-04-18T22:07:29.747,pod-28,node-tg96x,Running,delete,1260m,549Mi
2025-04-18T22:07:30.707,pod-31,node-vkqxp,Running,update,1068m,1226Mi
2025-04-18T22:07:30.720,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-18T22:07:30.720,pod-31,node-vkqxp,Running,update,1068m,1226Mi
2025-04-18T22:07:30.727,pod-31,node-vkqxp,Running,delete,1068m,1226Mi
2025-04-18T22:07:30.729,pod-35,node-tg96x,Running,update,1368m,377Mi
2025-04-18T22:07:30.738,pod-35,node-tg96x,Running,delete,1368m,377Mi
2025-04-18T22:07:32.469,pod-41,,Pending,add,1103m,727Mi
2025-04-18T22:07:32.489,pod-41,node-tg96x,Pending,update,1103m,727Mi
2025-04-18T22:07:32.497,pod-41,node-tg96x,Running,update,1103m,727Mi
2025-04-18T22:07:32.627,pod-41,node-tg96x,Running,update,1103m,727Mi
2025-04-18T22:07:32.704,pod-40,node-tg96x,Pending,update,1215m,251Mi
2025-04-18T22:07:32.704,pod-38,node-tg96x,Pending,update,697m,218Mi
2025-04-18T22:07:32.720,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-18T22:07:32.722,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-18T22:07:32.843,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-18T22:07:32.900,pod-38,node-tg96x,Running,update,697m,218Mi
2025-04-18T22:07:33.469,pod-43,,Pending,add,1031m,633Mi
2025-04-18T22:07:33.486,pod-42,,Pending,add,1179m,256Mi
2025-04-18T22:07:33.489,pod-43,node-vkqxp,Pending,update,1031m,633Mi
2025-04-18T22:07:33.496,pod-42,,Pending,update,1179m,256Mi
2025-04-18T22:07:33.496,pod-43,node-vkqxp,Running,update,1031m,633Mi
2025-04-18T22:07:34.122,pod-43,node-vkqxp,Running,update,1031m,633Mi
2025-04-18T22:07:34.474,pod-44,,Pending,add,1443m,494Mi
2025-04-18T22:07:34.490,pod-44,,Pending,update,1443m,494Mi
2025-04-18T22:07:34.497,pod-42,,Pending,update,1179m,256Mi
2025-04-18T22:07:35.304,pod-44,,Pending,update,1443m,494Mi
2025-04-18T22:07:35.517,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-18T22:07:35.523,pod-25,node-vkqxp,Running,update,831m,798Mi
2025-04-18T22:07:35.529,pod-25,node-vkqxp,Running,delete,831m,798Mi
2025-04-18T22:07:35.911,pod-44,,Pending,update,1443m,494Mi
2025-04-18T22:07:36.471,pod-45,,Pending,add,1314m,55Mi
2025-04-18T22:07:36.486,pod-45,,Pending,update,1314m,55Mi
2025-04-18T22:07:36.909,pod-45,,Pending,update,1314m,55Mi
2025-04-18T22:07:39.471,pod-46,,Pending,add,851m,601Mi
2025-04-18T22:07:39.489,pod-46,node-vkqxp,Pending,update,851m,601Mi
2025-04-18T22:07:39.498,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-18T22:07:39.508,pod-41,node-tg96x,Running,update,1103m,727Mi
2025-04-18T22:07:39.512,pod-41,node-tg96x,Running,update,1103m,727Mi
2025-04-18T22:07:39.519,pod-41,node-tg96x,Running,delete,1103m,727Mi
2025-04-18T22:07:39.614,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-18T22:07:40.718,pod-42,node-tg96x,Pending,update,1179m,256Mi
2025-04-18T22:07:40.739,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-18T22:07:40.761,pod-42,node-tg96x,Running,update,1179m,256Mi
2025-04-18T22:07:43.466,pod-47,,Pending,add,1131m,462Mi
2025-04-18T22:07:43.488,pod-47,,Pending,update,1131m,462Mi
2025-04-18T22:07:43.498,pod-47,,Pending,update,1131m,462Mi
2025-04-18T22:07:46.474,pod-48,,Pending,add,417m,515Mi
2025-04-18T22:07:46.485,pod-49,,Pending,add,423m,390Mi
2025-04-18T22:07:46.490,pod-48,,Pending,update,417m,515Mi
2025-04-18T22:07:46.503,pod-49,,Pending,update,423m,390Mi
2025-04-18T22:07:46.504,pod-48,,Pending,update,417m,515Mi
2025-04-18T22:07:46.518,pod-49,,Pending,update,423m,390Mi
2025-04-18T22:07:48.518,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-18T22:07:48.535,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-18T22:07:48.535,pod-34,node-vkqxp,Running,update,658m,312Mi
2025-04-18T22:07:48.535,pod-46,node-vkqxp,Running,update,851m,601Mi
2025-04-18T22:07:48.547,pod-34,node-vkqxp,Running,delete,658m,312Mi
2025-04-18T22:07:48.549,pod-46,node-vkqxp,Running,delete,851m,601Mi
2025-04-18T22:07:48.593,pod-45,node-vkqxp,Pending,update,1314m,55Mi
2025-04-18T22:07:48.600,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-18T22:07:48.637,pod-45,node-vkqxp,Running,update,1314m,55Mi
2025-04-18T22:07:50.747,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-18T22:07:50.764,pod-40,node-tg96x,Running,update,1215m,251Mi
2025-04-18T22:07:50.767,pod-40,node-tg96x,Running,delete,1215m,251Mi
